# combo#,LP(1/0),LB(1/0),AP(1/0),AT(1/0),AO(1/0),expt_date,LP(abund),LB(abund),AP(abund),AT(abund),AO(abund),M/F,#_sp
1,1,0,0,0,0,1,3.13E+05,0,0,0,0,1,1
1,1,0,0,0,0,1,2.68E+05,0,0,0,0,1,1
1,1,0,0,0,0,1,2.24E+05,0,0,0,0,1,1
1,1,0,0,0,0,1,3.58E+05,0,0,0,0,1,1
1,1,0,0,0,0,1,2.68E+05,0,0,0,0,1,1
1,1,0,0,0,0,1,2.68E+05,0,0,0,0,1,1
1,1,0,0,0,0,1,2.68E+05,0,0,0,0,2,1
1,1,0,0,0,0,1,1.52E+05,0,0,0,0,2,1
1,1,0,0,0,0,1,1.79E+05,0,0,0,0,2,1
1,1,0,0,0,0,1,1.79E+05,0,0,0,0,2,1
1,1,0,0,0,0,1,1.79E+05,0,0,0,0,2,1
1,1,0,0,0,0,1,2.68E+05,0,0,0,0,2,1
1,1,0,0,0,0,2,4.47E+05,0,0,0,0,1,1
1,1,0,0,0,0,2,4.47E+05,0,0,0,0,1,1
1,1,0,0,0,0,2,89428,0,0,0,0,1,1
1,1,0,0,0,0,2,3.58E+05,0,0,0,0,1,1
1,1,0,0,0,0,2,3.58E+05,0,0,0,0,1,1
1,1,0,0,0,0,2,26828,0,0,0,0,1,1
1,1,0,0,0,0,2,35771,0,0,0,0,2,1
1,1,0,0,0,0,2,3.58E+05,0,0,0,0,2,1
1,1,0,0,0,0,2,1.25E+05,0,0,0,0,2,1
1,1,0,0,0,0,2,1.43E+05,0,0,0,0,2,1
1,1,0,0,0,0,2,1.34E+05,0,0,0,0,2,1
1,1,0,0,0,0,2,2.06E+05,0,0,0,0,2,1
1,1,0,0,0,0,3,2.59E+05,0,0,0,0,1,1
1,1,0,0,0,0,3,4.47E+05,0,0,0,0,1,1
1,1,0,0,0,0,3,2.50E+05,0,0,0,0,1,1
1,1,0,0,0,0,3,1.34E+05,0,0,0,0,1,1
1,1,0,0,0,0,3,1.16E+05,0,0,0,0,1,1
1,1,0,0,0,0,3,17886,0,0,0,0,1,1
1,1,0,0,0,0,3,71543,0,0,0,0,2,1
1,1,0,0,0,0,3,17886,0,0,0,0,2,1
1,1,0,0,0,0,3,1.61E+05,0,0,0,0,2,1
1,1,0,0,0,0,3,98371,0,0,0,0,2,1
1,1,0,0,0,0,3,1.34E+05,0,0,0,0,2,1
1,1,0,0,0,0,3,2.59E+05,0,0,0,0,2,1
1,1,0,0,0,0,4,2.68E+05,0,0,0,0,1,1
1,1,0,0,0,0,4,2.24E+05,0,0,0,0,1,1
1,1,0,0,0,0,4,1.25E+05,0,0,0,0,1,1
1,1,0,0,0,0,4,5.37E+05,0,0,0,0,1,1
1,1,0,0,0,0,4,3.58E+05,0,0,0,0,1,1
1,1,0,0,0,0,4,17886,0,0,0,0,1,1
1,1,0,0,0,0,4,1.97E+05,0,0,0,0,2,1
1,1,0,0,0,0,4,8942.8,0,0,0,0,2,1
1,1,0,0,0,0,4,62600,0,0,0,0,2,1
1,1,0,0,0,0,4,4.47E+05,0,0,0,0,2,1
1,1,0,0,0,0,4,44714,0,0,0,0,2,1
1,1,0,0,0,0,4,1.25E+05,0,0,0,0,2,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,1,0,5.57E+05,0,0,0,2,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,2,1
2,0,1,0,0,0,1,0,3.34E+05,0,0,0,2,1
2,0,1,0,0,0,1,0,4.45E+05,0,0,0,2,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,2,1
2,0,1,0,0,0,1,0,6.68E+05,0,0,0,2,1
2,0,1,0,0,0,2,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,2,0,2.45E+05,0,0,0,1,1
2,0,1,0,0,0,2,0,1.00E+05,0,0,0,1,1
2,0,1,0,0,0,2,0,2.78E+05,0,0,0,1,1
2,0,1,0,0,0,2,0,5.57E+05,0,0,0,1,1
2,0,1,0,0,0,2,0,5.57E+05,0,0,0,1,1
2,0,1,0,0,0,2,0,89061,0,0,0,2,1
2,0,1,0,0,0,2,0,4.90E+05,0,0,0,2,1
2,0,1,0,0,0,2,0,3.67E+05,0,0,0,2,1
2,0,1,0,0,0,2,0,77928,0,0,0,2,1
2,0,1,0,0,0,2,0,4.45E+05,0,0,0,2,1
2,0,1,0,0,0,2,0,2.67E+05,0,0,0,2,1
2,0,1,0,0,0,3,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,3,0,5.57E+05,0,0,0,1,1
2,0,1,0,0,0,3,0,4.45E+05,0,0,0,1,1
2,0,1,0,0,0,3,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,3,0,4.45E+05,0,0,0,1,1
2,0,1,0,0,0,3,0,2.67E+05,0,0,0,1,1
2,0,1,0,0,0,3,0,6.68E+05,0,0,0,2,1
2,0,1,0,0,0,3,0,3.67E+05,0,0,0,2,1
2,0,1,0,0,0,3,0,6.68E+05,0,0,0,2,1
2,0,1,0,0,0,3,0,4.68E+05,0,0,0,2,1
2,0,1,0,0,0,3,0,5.57E+05,0,0,0,2,1
2,0,1,0,0,0,3,0,4.23E+05,0,0,0,2,1
2,0,1,0,0,0,4,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,4,0,2.00E+05,0,0,0,1,1
2,0,1,0,0,0,4,0,33398,0,0,0,1,1
2,0,1,0,0,0,4,0,3.34E+05,0,0,0,1,1
2,0,1,0,0,0,4,0,6.68E+05,0,0,0,1,1
2,0,1,0,0,0,4,0,4.45E+05,0,0,0,1,1
2,0,1,0,0,0,4,0,2.78E+05,0,0,0,2,1
2,0,1,0,0,0,4,0,5.57E+05,0,0,0,2,1
2,0,1,0,0,0,4,0,22265,0,0,0,2,1
2,0,1,0,0,0,4,0,2.45E+05,0,0,0,2,1
2,0,1,0,0,0,4,0,77928,0,0,0,2,1
2,0,1,0,0,0,4,0,6.68E+05,0,0,0,2,1
3,0,0,1,0,0,1,0,0,0,0,0,1,1
3,0,0,1,0,0,1,0,0,65417,0,0,1,1
3,0,0,1,0,0,1,0,0,0,0,0,1,1
3,0,0,1,0,0,1,0,0,0,0,0,1,1
3,0,0,1,0,0,1,0,0,16354,0,0,1,1
3,0,0,1,0,0,1,0,0,16354,0,0,1,1
3,0,0,1,0,0,1,0,0,0,0,0,2,1
3,0,0,1,0,0,1,0,0,16354,0,0,2,1
3,0,0,1,0,0,1,0,0,0,0,0,2,1
3,0,0,1,0,0,1,0,0,49063,0,0,2,1
3,0,0,1,0,0,1,0,0,0,0,0,2,1
3,0,0,1,0,0,1,0,0,0,0,0,2,1
3,0,0,1,0,0,2,0,0,49063,0,0,1,1
3,0,0,1,0,0,2,0,0,32708,0,0,1,1
3,0,0,1,0,0,2,0,0,65417,0,0,1,1
3,0,0,1,0,0,2,0,0,65417,0,0,1,1
3,0,0,1,0,0,2,0,0,0,0,0,1,1
3,0,0,1,0,0,2,0,0,2.62E+05,0,0,1,1
3,0,0,1,0,0,2,0,0,0,0,0,2,1
3,0,0,1,0,0,2,0,0,3.76E+05,0,0,2,1
3,0,0,1,0,0,2,0,0,6.54E+05,0,0,2,1
3,0,0,1,0,0,2,0,0,65417,0,0,2,1
3,0,0,1,0,0,2,0,0,49063,0,0,2,1
3,0,0,1,0,0,2,0,0,1.96E+05,0,0,2,1
3,0,0,1,0,0,3,0,0,49063,0,0,1,1
3,0,0,1,0,0,3,0,0,49063,0,0,1,1
3,0,0,1,0,0,3,0,0,49063,0,0,1,1
3,0,0,1,0,0,3,0,0,0,0,0,1,1
3,0,0,1,0,0,3,0,0,0,0,0,1,1
3,0,0,1,0,0,3,0,0,8.18E+05,0,0,1,1
3,0,0,1,0,0,3,0,0,0,0,0,2,1
3,0,0,1,0,0,3,0,0,65417,0,0,2,1
3,0,0,1,0,0,3,0,0,0,0,0,2,1
3,0,0,1,0,0,3,0,0,1.14E+05,0,0,2,1
3,0,0,1,0,0,3,0,0,0,0,0,2,1
3,0,0,1,0,0,3,0,0,16354,0,0,2,1
3,0,0,1,0,0,4,0,0,81771,0,0,1,1
3,0,0,1,0,0,4,0,0,16354,0,0,1,1
3,0,0,1,0,0,4,0,0,0,0,0,1,1
3,0,0,1,0,0,4,0,0,32708,0,0,1,1
3,0,0,1,0,0,4,0,0,4.91E+05,0,0,1,1
3,0,0,1,0,0,4,0,0,4.91E+05,0,0,1,1
3,0,0,1,0,0,4,0,0,0,0,0,2,1
3,0,0,1,0,0,4,0,0,16354,0,0,2,1
3,0,0,1,0,0,4,0,0,16354,0,0,2,1
3,0,0,1,0,0,4,0,0,16354,0,0,2,1
3,0,0,1,0,0,4,0,0,0,0,0,2,1
3,0,0,1,0,0,4,0,0,49063,0,0,2,1
4,0,0,0,1,0,1,0,0,0,9.81E+05,0,1,1
4,0,0,0,1,0,1,0,0,0,3.11E+05,0,1,1
4,0,0,0,1,0,1,0,0,0,2.94E+05,0,1,1
4,0,0,0,1,0,1,0,0,0,3.43E+05,0,1,1
4,0,0,0,1,0,1,0,0,0,2.94E+05,0,1,1
4,0,0,0,1,0,1,0,0,0,2.45E+05,0,1,1
4,0,0,0,1,0,1,0,0,0,3.93E+05,0,2,1
4,0,0,0,1,0,1,0,0,0,4.09E+05,0,2,1
4,0,0,0,1,0,1,0,0,0,8.50E+05,0,2,1
4,0,0,0,1,0,1,0,0,0,6.87E+05,0,2,1
4,0,0,0,1,0,1,0,0,0,4.74E+05,0,2,1
4,0,0,0,1,0,1,0,0,0,16354,0,2,1
4,0,0,0,1,0,2,0,0,0,1.47E+05,0,1,1
4,0,0,0,1,0,2,0,0,0,3.43E+05,0,1,1
4,0,0,0,1,0,2,0,0,0,3.27E+05,0,1,1
4,0,0,0,1,0,2,0,0,0,1.64E+05,0,1,1
4,0,0,0,1,0,2,0,0,0,5.72E+05,0,1,1
4,0,0,0,1,0,2,0,0,0,49063,0,1,1
4,0,0,0,1,0,2,0,0,0,0,0,2,1
4,0,0,0,1,0,2,0,0,0,49063,0,2,1
4,0,0,0,1,0,2,0,0,0,0,0,2,1
4,0,0,0,1,0,2,0,0,0,1.31E+05,0,2,1
4,0,0,0,1,0,2,0,0,0,1.47E+05,0,2,1
4,0,0,0,1,0,2,0,0,0,32708,0,2,1
4,0,0,0,1,0,3,0,0,0,98125,0,1,1
4,0,0,0,1,0,3,0,0,0,4.91E+05,0,1,1
4,0,0,0,1,0,3,0,0,0,8.18E+05,0,1,1
4,0,0,0,1,0,3,0,0,0,1.47E+05,0,1,1
4,0,0,0,1,0,3,0,0,0,2.13E+05,0,1,1
4,0,0,0,1,0,3,0,0,0,0,0,1,1
4,0,0,0,1,0,3,0,0,0,16354,0,2,1
4,0,0,0,1,0,3,0,0,0,32708,0,2,1
4,0,0,0,1,0,3,0,0,0,0,0,2,1
4,0,0,0,1,0,3,0,0,0,0,0,2,1
4,0,0,0,1,0,3,0,0,0,16354,0,2,1
4,0,0,0,1,0,3,0,0,0,0,0,2,1
4,0,0,0,1,0,4,0,0,0,3.11E+05,0,1,1
4,0,0,0,1,0,4,0,0,0,65417,0,1,1
4,0,0,0,1,0,4,0,0,0,1.47E+05,0,1,1
4,0,0,0,1,0,4,0,0,0,5.72E+05,0,1,1
4,0,0,0,1,0,4,0,0,0,4.09E+05,0,1,1
4,0,0,0,1,0,4,0,0,0,6.54E+05,0,1,1
4,0,0,0,1,0,4,0,0,0,16354,0,2,1
4,0,0,0,1,0,4,0,0,0,1.31E+05,0,2,1
4,0,0,0,1,0,4,0,0,0,0,0,2,1
4,0,0,0,1,0,4,0,0,0,16354,0,2,1
4,0,0,0,1,0,4,0,0,0,1.80E+05,0,2,1
4,0,0,0,1,0,4,0,0,0,32708,0,2,1
5,0,0,0,0,1,1,0,0,0,0,5.10E+05,1,1
5,0,0,0,0,1,1,0,0,0,0,7.06E+05,1,1
5,0,0,0,0,1,1,0,0,0,0,3.92E+05,1,1
5,0,0,0,0,1,1,0,0,0,0,1.88E+05,1,1
5,0,0,0,0,1,1,0,0,0,0,3.61E+05,1,1
5,0,0,0,0,1,1,0,0,0,0,3.92E+05,1,1
5,0,0,0,0,1,1,0,0,0,0,2.59E+05,2,1
5,0,0,0,0,1,1,0,0,0,0,5.49E+05,2,1
5,0,0,0,0,1,1,0,0,0,0,1.57E+05,2,1
5,0,0,0,0,1,1,0,0,0,0,2.35E+05,2,1
5,0,0,0,0,1,1,0,0,0,0,2.35E+05,2,1
5,0,0,0,0,1,1,0,0,0,0,6.27E+05,2,1
5,0,0,0,0,1,2,0,0,0,0,7.06E+05,1,1
5,0,0,0,0,1,2,0,0,0,0,7.06E+05,1,1
5,0,0,0,0,1,2,0,0,0,0,5.49E+05,1,1
5,0,0,0,0,1,2,0,0,0,0,4.94E+05,1,1
5,0,0,0,0,1,2,0,0,0,0,1.73E+05,1,1
5,0,0,0,0,1,2,0,0,0,0,5.49E+05,1,1
5,0,0,0,0,1,2,0,0,0,0,5.49E+05,2,1
5,0,0,0,0,1,2,0,0,0,0,5.49E+05,2,1
5,0,0,0,0,1,2,0,0,0,0,7.06E+05,2,1
5,0,0,0,0,1,2,0,0,0,0,1.88E+05,2,1
5,0,0,0,0,1,2,0,0,0,0,5.49E+05,2,1
5,0,0,0,0,1,2,0,0,0,0,5.49E+05,2,1
5,0,0,0,0,1,3,0,0,0,0,86263,1,1
5,0,0,0,0,1,3,0,0,0,0,1.65E+05,1,1
5,0,0,0,0,1,3,0,0,0,0,4.71E+05,1,1
5,0,0,0,0,1,3,0,0,0,0,2.35E+05,1,1
5,0,0,0,0,1,3,0,0,0,0,2.35E+05,1,1
5,0,0,0,0,1,3,0,0,0,0,1.96E+05,1,1
5,0,0,0,0,1,3,0,0,0,0,62737,2,1
5,0,0,0,0,1,3,0,0,0,0,1.18E+05,2,1
5,0,0,0,0,1,3,0,0,0,0,47052,2,1
5,0,0,0,0,1,3,0,0,0,0,2.90E+05,2,1
5,0,0,0,0,1,3,0,0,0,0,3.14E+05,2,1
5,0,0,0,0,1,3,0,0,0,0,39210,2,1
5,0,0,0,0,1,4,0,0,0,0,1.57E+05,1,1
5,0,0,0,0,1,4,0,0,0,0,62737,1,1
5,0,0,0,0,1,4,0,0,0,0,70579,1,1
5,0,0,0,0,1,4,0,0,0,0,94105,1,1
5,0,0,0,0,1,4,0,0,0,0,31368,1,1
5,0,0,0,0,1,4,0,0,0,0,1.49E+05,1,1
5,0,0,0,0,1,4,0,0,0,0,1.96E+05,2,1
5,0,0,0,0,1,4,0,0,0,0,78421,2,1
5,0,0,0,0,1,4,0,0,0,0,62737,2,1
5,0,0,0,0,1,4,0,0,0,0,70579,2,1
5,0,0,0,0,1,4,0,0,0,0,1.96E+05,2,1
5,0,0,0,0,1,4,0,0,0,0,1.96E+05,2,1
6,1,1,0,0,0,1,1.07E+05,1.00E+05,0,0,0,1,2
6,1,1,0,0,0,1,0,55663,0,0,0,1,2
6,1,1,0,0,0,1,1.79E+05,1.67E+05,0,0,0,1,2
6,1,1,0,0,0,1,1.79E+05,89061,0,0,0,1,2
6,1,1,0,0,0,1,1.79E+05,89061,0,0,0,1,2
6,1,1,0,0,0,1,80485,2.78E+05,0,0,0,1,2
6,1,1,0,0,0,1,53657,2.23E+05,0,0,0,2,2
6,1,1,0,0,0,1,35771,3.90E+05,0,0,0,2,2
6,1,1,0,0,0,1,17886,4.45E+05,0,0,0,2,2
6,1,1,0,0,0,1,1.79E+05,1.67E+05,0,0,0,2,2
6,1,1,0,0,0,1,2.24E+05,1.67E+05,0,0,0,2,2
6,1,1,0,0,0,1,89428,0,0,0,0,2,2
6,1,1,0,0,0,2,5.37E+05,1.00E+05,0,0,0,1,2
6,1,1,0,0,0,2,2.41E+05,55663,0,0,0,1,2
6,1,1,0,0,0,2,3.58E+05,1.67E+05,0,0,0,1,2
6,1,1,0,0,0,2,2.06E+05,89061,0,0,0,1,2
6,1,1,0,0,0,2,2.86E+05,89061,0,0,0,1,2
6,1,1,0,0,0,2,2.95E+05,2.78E+05,0,0,0,1,2
6,1,1,0,0,0,2,2.68E+05,2.23E+05,0,0,0,2,2
6,1,1,0,0,0,2,4.47E+05,3.90E+05,0,0,0,2,2
6,1,1,0,0,0,2,3.67E+05,4.45E+05,0,0,0,2,2
6,1,1,0,0,0,2,1.52E+05,1.67E+05,0,0,0,2,2
6,1,1,0,0,0,2,2.95E+05,1.67E+05,0,0,0,2,2
6,1,1,0,0,0,2,2.50E+05,0,0,0,0,2,2
6,1,1,0,0,0,3,4.47E+05,6.68E+05,0,0,0,1,2
6,1,1,0,0,0,3,4.47E+05,4.90E+05,0,0,0,1,2
6,1,1,0,0,0,3,2.86E+05,3.34E+05,0,0,0,1,2
6,1,1,0,0,0,3,0,1.89E+05,0,0,0,1,2
6,1,1,0,0,0,3,3.58E+05,5.57E+05,0,0,0,1,2
6,1,1,0,0,0,3,89428,2.78E+05,0,0,0,1,2
6,1,1,0,0,0,3,1.97E+05,6.68E+05,0,0,0,2,2
6,1,1,0,0,0,3,3.13E+05,6.68E+05,0,0,0,2,2
6,1,1,0,0,0,3,1.07E+05,6.68E+05,0,0,0,2,2
6,1,1,0,0,0,3,35771,4.90E+05,0,0,0,2,2
6,1,1,0,0,0,3,3.58E+05,6.68E+05,0,0,0,2,2
6,1,1,0,0,0,3,1.34E+05,6.68E+05,0,0,0,2,2
6,1,1,0,0,0,4,5.37E+05,66796,0,0,0,1,2
6,1,1,0,0,0,4,3.13E+05,11133,0,0,0,1,2
6,1,1,0,0,0,4,1.07E+05,89061,0,0,0,1,2
6,1,1,0,0,0,4,5.37E+05,0,0,0,0,1,2
6,1,1,0,0,0,4,5.37E+05,22265,0,0,0,1,2
6,1,1,0,0,0,4,0,0,0,0,0,1,2
6,1,1,0,0,0,4,2.06E+05,11133,0,0,0,2,2
6,1,1,0,0,0,4,80485,22265,0,0,0,2,2
6,1,1,0,0,0,4,1.97E+05,1.22E+05,0,0,0,2,2
6,1,1,0,0,0,4,1.79E+05,1.00E+05,0,0,0,2,2
6,1,1,0,0,0,4,62600,44530,0,0,0,2,2
6,1,1,0,0,0,4,17886,33398,0,0,0,2,2
7,1,0,1,0,0,1,3.58E+05,0,2.62E+05,0,0,1,2
7,1,0,1,0,0,1,3.58E+05,0,2.45E+05,0,0,1,2
7,1,0,1,0,0,1,3.13E+05,0,6.54E+05,0,0,1,2
7,1,0,1,0,0,1,1.79E+05,0,3.76E+05,0,0,1,2
7,1,0,1,0,0,1,1.79E+05,0,1.96E+05,0,0,1,2
7,1,0,1,0,0,1,1.79E+05,0,4.58E+05,0,0,1,2
7,1,0,1,0,0,1,1.34E+05,0,7.36E+05,0,0,2,2
7,1,0,1,0,0,1,1.34E+05,0,1.64E+05,0,0,2,2
7,1,0,1,0,0,1,2.06E+05,0,2.13E+05,0,0,2,2
7,1,0,1,0,0,1,1.34E+05,0,4.58E+05,0,0,2,2
7,1,0,1,0,0,1,1.61E+05,0,16354,0,0,2,2
7,1,0,1,0,0,1,3.13E+05,0,2.94E+05,0,0,2,2
7,1,0,1,0,0,2,1.16E+05,0,2.45E+05,0,0,1,2
7,1,0,1,0,0,2,1.16E+05,0,2.45E+05,0,0,1,2
7,1,0,1,0,0,2,1.61E+05,0,2.29E+05,0,0,1,2
7,1,0,1,0,0,2,1.43E+05,0,4.09E+05,0,0,1,2
7,1,0,1,0,0,2,2.24E+05,0,3.11E+05,0,0,1,2
7,1,0,1,0,0,2,1.88E+05,0,1.31E+05,0,0,1,2
7,1,0,1,0,0,2,2.24E+05,0,3.76E+05,0,0,2,2
7,1,0,1,0,0,2,1.43E+05,0,2.13E+05,0,0,2,2
7,1,0,1,0,0,2,1.52E+05,0,81771,0,0,2,2
7,1,0,1,0,0,2,1.34E+05,0,2.94E+05,0,0,2,2
7,1,0,1,0,0,2,1.16E+05,0,98125,0,0,2,2
7,1,0,1,0,0,2,71543,0,1.47E+05,0,0,2,2
7,1,0,1,0,0,3,5.37E+05,0,8.18E+05,0,0,1,2
7,1,0,1,0,0,3,1.52E+05,0,2.13E+05,0,0,1,2
7,1,0,1,0,0,3,35771,0,32708,0,0,1,2
7,1,0,1,0,0,3,3.31E+05,0,16354,0,0,1,2
7,1,0,1,0,0,3,1.79E+05,0,2.29E+05,0,0,1,2
7,1,0,1,0,0,3,3.58E+05,0,9.81E+05,0,0,1,2
7,1,0,1,0,0,3,98371,0,32708,0,0,2,2
7,1,0,1,0,0,3,2.41E+05,0,65417,0,0,2,2
7,1,0,1,0,0,3,5.37E+05,0,98125,0,0,2,2
7,1,0,1,0,0,3,2.41E+05,0,16354,0,0,2,2
7,1,0,1,0,0,3,3.40E+05,0,0,0,0,2,2
7,1,0,1,0,0,3,4.47E+05,0,9.81E+05,0,0,2,2
7,1,0,1,0,0,4,53657,0,0,0,0,1,2
7,1,0,1,0,0,4,3.58E+05,0,32708,0,0,1,2
7,1,0,1,0,0,4,5.37E+05,0,9.81E+05,0,0,1,2
7,1,0,1,0,0,4,1.52E+05,0,98125,0,0,1,2
7,1,0,1,0,0,4,1.34E+05,0,0,0,0,1,2
7,1,0,1,0,0,4,3.13E+05,0,4.09E+05,0,0,1,2
7,1,0,1,0,0,4,5.37E+05,0,32708,0,0,2,2
7,1,0,1,0,0,4,5.37E+05,0,8.18E+05,0,0,2,2
7,1,0,1,0,0,4,1.34E+05,0,32708,0,0,2,2
7,1,0,1,0,0,4,5.37E+05,0,6.54E+05,0,0,2,2
7,1,0,1,0,0,4,4.47E+05,0,65417,0,0,2,2
7,1,0,1,0,0,4,1.97E+05,0,49063,0,0,2,2
8,1,0,0,1,0,1,3.58E+05,0,0,1.80E+05,0,1,2
8,1,0,0,1,0,1,2.68E+05,0,0,3.43E+05,0,1,2
8,1,0,0,1,0,1,3.58E+05,0,0,98125,0,1,2
8,1,0,0,1,0,1,2.68E+05,0,0,2.62E+05,0,1,2
8,1,0,0,1,0,1,2.06E+05,0,0,16354,0,1,2
8,1,0,0,1,0,1,1.79E+05,0,0,1.14E+05,0,1,2
8,1,0,0,1,0,1,2.24E+05,0,0,2.94E+05,0,2,2
8,1,0,0,1,0,1,2.24E+05,0,0,8.18E+05,0,2,2
8,1,0,0,1,0,1,3.13E+05,0,0,4.91E+05,0,2,2
8,1,0,0,1,0,1,1.34E+05,0,0,2.78E+05,0,2,2
8,1,0,0,1,0,1,1.07E+05,0,0,98125,0,2,2
8,1,0,0,1,0,1,2.24E+05,0,0,65417,0,2,2
8,1,0,0,1,0,2,2.06E+05,0,0,4.91E+05,0,1,2
8,1,0,0,1,0,2,1.79E+05,0,0,2.62E+05,0,1,2
8,1,0,0,1,0,2,53657,0,0,32708,0,1,2
8,1,0,0,1,0,2,4.47E+05,0,0,3.27E+05,0,1,2
