# combo#,LP(1/0),LB(1/0),AP(1/0),AT(1/0),AO(1/0),expt_date,LP(abund),LB(abund),AP(abund),AT(abund),AO(abund),M/F,#_sp
15,0,0,0,1,1,1,0,0,0,0,3.92E+05,1,2
15,0,0,0,1,1,1,0,0,0,0,3.53E+05,2,2
15,0,0,0,1,1,1,0,0,0,0,1.65E+05,2,2
15,0,0,0,1,1,1,0,0,0,0,3.14E+05,2,2
15,0,0,0,1,1,1,0,0,0,0,2.51E+05,2,2
15,0,0,0,1,1,1,0,0,0,0,1.73E+05,2,2
15,0,0,0,1,1,1,0,0,0,0,5.49E+05,2,2
15,0,0,0,1,1,2,0,0,0,0,7.06E+05,1,2
15,0,0,0,1,1,2,0,0,0,0,2.35E+05,1,2
15,0,0,0,1,1,2,0,0,0,0,4.71E+05,1,2
15,0,0,0,1,1,2,0,0,0,0,3.92E+05,1,2
15,0,0,0,1,1,2,0,0,0,0,7.06E+05,1,2
15,0,0,0,1,1,2,0,0,0,0,7.06E+05,1,2
15,0,0,0,1,1,2,0,0,0,0,1.80E+05,2,2
15,0,0,0,1,1,2,0,0,0,0,4.71E+05,2,2
15,0,0,0,1,1,2,0,0,0,3.27E+05,1.57E+05,2,2
15,0,0,0,1,1,2,0,0,0,0,1.73E+05,2,2
15,0,0,0,1,1,2,0,0,0,16354,2.35E+05,2,2
15,0,0,0,1,1,2,0,0,0,16354,5.49E+05,2,2
15,0,0,0,1,1,3,0,0,0,81771,23526,1,2
15,0,0,0,1,1,3,0,0,0,1.14E+05,1.88E+05,1,2
15,0,0,0,1,1,3,0,0,0,1.14E+05,1.57E+05,1,2
15,0,0,0,1,1,3,0,0,0,3.60E+05,2.82E+05,1,2
15,0,0,0,1,1,3,0,0,0,1.14E+05,15684,1,2
15,0,0,0,1,1,3,0,0,0,1.31E+05,3.14E+05,1,2
15,0,0,0,1,1,3,0,0,0,98125,1.65E+05,2,2
15,0,0,0,1,1,3,0,0,0,49063,2.12E+05,2,2
15,0,0,0,1,1,3,0,0,0,98125,3.69E+05,2,2
15,0,0,0,1,1,3,0,0,0,32708,1.96E+05,2,2
15,0,0,0,1,1,3,0,0,0,32708,2.12E+05,2,2
15,0,0,0,1,1,3,0,0,0,4.58E+05,3.92E+05,2,2
15,0,0,0,1,1,4,0,0,0,81771,1.41E+05,1,2
15,0,0,0,1,1,4,0,0,0,3.27E+05,3.92E+05,1,2
15,0,0,0,1,1,4,0,0,0,4.09E+05,3.14E+05,1,2
15,0,0,0,1,1,4,0,0,0,65417,1.25E+05,1,2
15,0,0,0,1,1,4,0,0,0,3.27E+05,3.14E+05,1,2
15,0,0,0,1,1,4,0,0,0,4.09E+05,2.35E+05,1,2
15,0,0,0,1,1,4,0,0,0,65417,47052,2,2
15,0,0,0,1,1,4,0,0,0,81771,1.02E+05,2,2
15,0,0,0,1,1,4,0,0,0,1.47E+05,1.02E+05,2,2
15,0,0,0,1,1,4,0,0,0,0,23526,2,2
15,0,0,0,1,1,4,0,0,0,1.14E+05,47052,2,2
15,0,0,0,1,1,4,0,0,0,1.14E+05,1.80E+05,2,2
16,1,1,1,0,0,1,1.34E+05,33398,1.64E+05,0,0,1,3
16,1,1,1,0,0,1,1.88E+05,22265,1.80E+05,0,0,1,3
16,1,1,1,0,0,1,2.06E+05,22265,16354,0,0,1,3
16,1,1,1,0,0,1,1.79E+05,33398,49063,0,0,1,3
16,1,1,1,0,0,1,1.34E+05,22265,1.96E+05,0,0,1,3
16,1,1,1,0,0,1,1.79E+05,22265,1.14E+05,0,0,1,3
16,1,1,1,0,0,1,2.24E+05,22265,16354,0,0,2,3
16,1,1,1,0,0,1,1.16E+05,22265,3.27E+05,0,0,2,3
16,1,1,1,0,0,1,1.43E+05,0,98125,0,0,2,3
16,1,1,1,0,0,1,1.70E+05,11133,81771,0,0,2,3
16,1,1,1,0,0,1,1.52E+05,0,49063,0,0,2,3
16,1,1,1,0,0,1,1.70E+05,0,98125,0,0,2,3
16,1,1,1,0,0,2,2.33E+05,3.34E+05,8.18E+05,0,0,1,3
16,1,1,1,0,0,2,62600,0,65417,0,0,1,3
16,1,1,1,0,0,2,3.58E+05,3.34E+05,5.23E+05,0,0,1,3
16,1,1,1,0,0,2,1.16E+05,3.34E+05,49063,0,0,1,3
16,1,1,1,0,0,2,4.47E+05,3.34E+05,4.91E+05,0,0,1,3
16,1,1,1,0,0,2,62600,1.67E+05,2.94E+05,0,0,1,3
16,1,1,1,0,0,2,4.47E+05,1.67E+05,2.78E+05,0,0,2,3
16,1,1,1,0,0,2,1.34E+05,1.67E+05,81771,0,0,2,3
16,1,1,1,0,0,2,3.13E+05,1.67E+05,2.13E+05,0,0,2,3
16,1,1,1,0,0,2,1.25E+05,1.67E+05,81771,0,0,2,3
16,1,1,1,0,0,2,1.52E+05,1.67E+05,2.29E+05,0,0,2,3
16,1,1,1,0,0,2,1.07E+05,1.00E+05,49063,0,0,2,3
16,1,1,1,0,0,3,5.37E+05,0,4.09E+05,0,0,1,3
16,1,1,1,0,0,3,5.37E+05,22265,8.18E+05,0,0,1,3
16,1,1,1,0,0,3,5.37E+05,0,1.31E+06,0,0,1,3
16,1,1,1,0,0,3,35771,2.34E+05,32708,0,0,1,3
16,1,1,1,0,0,3,5.37E+05,0,2.29E+05,0,0,1,3
16,1,1,1,0,0,3,62600,3.01E+05,49063,0,0,1,3
16,1,1,1,0,0,3,71543,5.57E+05,16354,0,0,2,3
16,1,1,1,0,0,3,1.07E+05,4.45E+05,16354,0,0,2,3
16,1,1,1,0,0,3,26828,3.34E+05,0,0,0,2,3
16,1,1,1,0,0,3,1.79E+05,3.90E+05,1.96E+05,0,0,2,3
16,1,1,1,0,0,3,2.06E+05,1.11E+05,1.47E+05,0,0,2,3
16,1,1,1,0,0,3,35771,4.45E+05,0,0,0,2,3
16,1,1,1,0,0,4,1.16E+05,0,32708,0,0,1,3
16,1,1,1,0,0,4,2.24E+05,33398,16354,0,0,1,3
16,1,1,1,0,0,4,5.37E+05,1.22E+05,2.29E+05,0,0,1,3
16,1,1,1,0,0,4,1.16E+05,22265,0,0,0,1,3
16,1,1,1,0,0,4,5.37E+05,89061,5.72E+05,0,0,1,3
16,1,1,1,0,0,4,2.24E+05,1.67E+05,16354,0,0,1,3
16,1,1,1,0,0,4,1.88E+05,11133,98125,0,0,2,3
16,1,1,1,0,0,4,1.79E+05,77928,0,0,0,2,3
16,1,1,1,0,0,4,2.24E+05,11133,49063,0,0,2,3
16,1,1,1,0,0,4,4.02E+05,1.22E+05,6.21E+05,0,0,2,3
16,1,1,1,0,0,4,1.70E+05,33398,16354,0,0,2,3
16,1,1,1,0,0,4,89428,11133,65417,0,0,2,3
17,1,1,0,1,0,1,3.58E+05,33398,0,98125,0,1,3
17,1,1,0,1,0,1,3.58E+05,66796,0,1.47E+05,0,1,3
17,1,1,0,1,0,1,2.68E+05,22265,0,32708,0,1,3
17,1,1,0,1,0,1,1.43E+05,1.11E+05,0,81771,0,1,3
17,1,1,0,1,0,1,5.37E+05,0,0,16354,0,1,3
17,1,1,0,1,0,1,2.24E+05,0,0,1.31E+05,0,1,3
17,1,1,0,1,0,1,26828,5.57E+05,0,98125,0,2,3
17,1,1,0,1,0,1,1.79E+05,22265,0,98125,0,2,3
17,1,1,0,1,0,1,3.13E+05,33398,0,2.13E+05,0,2,3
17,1,1,0,1,0,1,2.24E+05,0,0,1.64E+05,0,2,3
17,1,1,0,1,0,1,53657,0,0,16354,0,2,3
17,1,1,0,1,0,1,1.79E+05,0,0,0,0,2,3
17,1,1,0,1,0,2,1.16E+05,0,0,6.54E+05,0,1,3
17,1,1,0,1,0,2,71543,22265,0,5.72E+05,0,1,3
17,1,1,0,1,0,2,2.68E+05,33398,0,9.81E+05,0,1,3
17,1,1,0,1,0,2,1.34E+05,44530,0,4.91E+05,0,1,3
17,1,1,0,1,0,2,1.34E+05,0,0,6.54E+05,0,1,3
17,1,1,0,1,0,2,2.06E+05,1.67E+05,0,5.72E+05,0,1,3
17,1,1,0,1,0,2,71543,1.00E+05,0,3.11E+05,0,2,3
17,1,1,0,1,0,2,8942.8,0,0,1.14E+05,0,2,3
17,1,1,0,1,0,2,53657,44530,0,32708,0,2,3
17,1,1,0,1,0,2,89428,89061,0,2.45E+05,0,2,3
17,1,1,0,1,0,2,71543,1.00E+05,0,4.91E+05,0,2,3
17,1,1,0,1,0,2,71543,77928,0,5.23E+05,0,2,3
17,1,1,0,1,0,3,1.16E+05,2.56E+05,0,65417,0,1,3
17,1,1,0,1,0,3,3.04E+05,1.56E+05,0,2.94E+05,0,1,3
17,1,1,0,1,0,3,1.97E+05,1.22E+05,0,32708,0,1,3
17,1,1,0,1,0,3,71543,1.78E+05,0,16354,0,1,3
17,1,1,0,1,0,3,4.47E+05,89061,0,4.91E+05,0,1,3
17,1,1,0,1,0,3,5.37E+05,1.00E+05,0,65417,0,1,3
17,1,1,0,1,0,3,5.37E+05,1.22E+05,0,4.91E+05,0,2,3
17,1,1,0,1,0,3,1.25E+05,1.22E+05,0,16354,0,2,3
17,1,1,0,1,0,3,2.50E+05,2.23E+05,0,16354,0,2,3
17,1,1,0,1,0,3,98371,2.00E+05,0,81771,0,2,3
17,1,1,0,1,0,3,62600,5.57E+05,0,0,0,2,3
17,1,1,0,1,0,3,4.47E+05,22265,0,81771,0,2,3
17,1,1,0,1,0,4,2.24E+05,0,0,0,0,1,3
17,1,1,0,1,0,4,4.47E+05,0,0,4.91E+05,0,1,3
17,1,1,0,1,0,4,44714,11133,0,0,0,1,3
17,1,1,0,1,0,4,5.37E+05,22265,0,2.29E+05,0,1,3
17,1,1,0,1,0,4,5.37E+05,0,0,49063,0,1,3
17,1,1,0,1,0,4,5.37E+05,0,0,8.18E+05,0,1,3
17,1,1,0,1,0,4,2.24E+05,0,0,16354,0,2,3
17,1,1,0,1,0,4,35771,0,0,0,0,2,3
17,1,1,0,1,0,4,3.58E+05,44530,0,81771,0,2,3
17,1,1,0,1,0,4,2.68E+05,22265,0,0,0,2,3
17,1,1,0,1,0,4,1.61E+05,33398,0,49063,0,2,3
17,1,1,0,1,0,4,1.61E+05,33398,0,32708,0,2,3
18,1,1,0,0,1,1,3.13E+05,55663,0,0,1.96E+05,1,3
18,1,1,0,0,1,1,3.13E+05,55663,0,0,3.14E+05,1,3
18,1,1,0,0,1,1,3.13E+05,55663,0,0,4.71E+05,1,3
18,1,1,0,0,1,1,3.13E+05,1.11E+05,0,0,4.71E+05,1,3
18,1,1,0,0,1,1,4.02E+05,11133,0,0,4.71E+05,1,3
18,1,1,0,0,1,1,4.47E+05,22265,0,0,4.71E+05,1,3
18,1,1,0,0,1,1,3.13E+05,0,0,0,5.49E+05,2,3
18,1,1,0,0,1,1,1.25E+05,0,0,0,1.73E+05,2,3
18,1,1,0,0,1,1,2.68E+05,0,0,0,5.49E+05,2,3
18,1,1,0,0,1,1,1.61E+05,0,0,0,1.49E+05,2,3
18,1,1,0,0,1,1,1.79E+05,0,0,0,1.96E+05,2,3
18,1,1,0,0,1,1,2.24E+05,0,0,0,4.71E+05,2,3
18,1,1,0,0,1,2,1.34E+05,33398,0,0,78421,1,3
18,1,1,0,0,1,2,1.16E+05,0,0,0,62737,1,3
18,1,1,0,0,1,2,1.16E+05,33398,0,0,5.49E+05,1,3
18,1,1,0,0,1,2,53657,33398,0,0,78421,1,3
18,1,1,0,0,1,2,89428,1.22E+05,0,0,1.57E+05,1,3
18,1,1,0,0,1,2,80485,77928,0,0,1.49E+05,1,3
18,1,1,0,0,1,2,53657,11133,0,0,1.18E+05,2,3
18,1,1,0,0,1,2,53657,22265,0,0,1.65E+05,2,3
18,1,1,0,0,1,2,44714,33398,0,0,62737,2,3
18,1,1,0,0,1,2,0,33398,0,0,1.10E+05,2,3
18,1,1,0,0,1,2,1.16E+05,55663,0,0,1.33E+05,2,3
18,1,1,0,0,1,2,8942.8,0,0,0,15684,2,3
18,1,1,0,0,1,3,3.58E+05,1.89E+05,0,0,4.71E+05,1,3
18,1,1,0,0,1,3,1.88E+05,2.45E+05,0,0,2.98E+05,1,3
18,1,1,0,0,1,3,2.77E+05,1.11E+05,0,0,3.14E+05,1,3
18,1,1,0,0,1,3,3.22E+05,1.11E+05,0,0,3.14E+05,1,3
18,1,1,0,0,1,3,35771,3.34E+05,0,0,1.25E+05,1,3
18,1,1,0,0,1,3,2.68E+05,1.67E+05,0,0,2.82E+05,1,3
18,1,1,0,0,1,3,2.33E+05,2.23E+05,0,0,1.10E+05,2,3
18,1,1,0,0,1,3,71543,2.78E+05,0,0,15684,2,3
18,1,1,0,0,1,3,53657,2.00E+05,0,0,1.41E+05,2,3
18,1,1,0,0,1,3,1.34E+05,1.89E+05,0,0,3.92E+05,2,3
18,1,1,0,0,1,3,53657,2.45E+05,0,0,1.41E+05,2,3
18,1,1,0,0,1,3,2.24E+05,1.67E+05,0,0,1.65E+05,2,3
18,1,1,0,0,1,4,5.37E+05,1.45E+05,0,0,1.96E+05,1,3
18,1,1,0,0,1,4,4.47E+05,3.34E+05,0,0,2.35E+05,1,3
18,1,1,0,0,1,4,3.13E+05,55663,0,0,1.96E+05,1,3
18,1,1,0,0,1,4,1.34E+05,22265,0,0,1.18E+05,1,3
18,1,1,0,0,1,4,2.68E+05,11133,0,0,2.35E+05,1,3
18,1,1,0,0,1,4,2.24E+05,22265,0,0,23526,1,3
18,1,1,0,0,1,4,1.07E+05,0,0,0,39210,2,3
18,1,1,0,0,1,4,1.79E+05,1.00E+05,0,0,39210,2,3
18,1,1,0,0,1,4,1.79E+05,0,0,0,1.02E+05,2,3
18,1,1,0,0,1,4,89428,0,0,0,15684,2,3
18,1,1,0,0,1,4,98371,0,0,0,47052,2,3
18,1,1,0,0,1,4,4.47E+05,55663,0,0,2.20E+05,2,3
19,1,0,1,1,0,1,53657,0,1.14E+05,0,0,1,3
19,1,0,1,1,0,1,80485,0,1.47E+05,0,0,1,3
19,1,0,1,1,0,1,3.58E+05,0,5.72E+05,1.64E+05,0,1,3
19,1,0,1,1,0,1,3.13E+05,0,2.29E+05,0,0,1,3
19,1,0,1,1,0,1,3.58E+05,0,4.91E+05,2.45E+05,0,1,3
19,1,0,1,1,0,1,3.13E+05,0,1.47E+05,0,0,1,3
19,1,0,1,1,0,1,3.13E+05,0,3.11E+05,16354,0,2,3
19,1,0,1,1,0,1,2.68E+05,0,81771,1.64E+05,0,2,3
19,1,0,1,1,0,1,44714,0,16354,16354,0,2,3
19,1,0,1,1,0,1,1.79E+05,0,81771,16354,0,2,3
19,1,0,1,1,0,1,62600,0,49063,32708,0,2,3
19,1,0,1,1,0,1,53657,0,1.96E+05,65417,0,2,3
19,1,0,1,1,0,2,1.79E+05,0,6.54E+05,4.91E+05,0,1,3
19,1,0,1,1,0,2,1.34E+05,0,1.96E+05,4.09E+05,0,1,3
19,1,0,1,1,0,2,89428,0,3.60E+05,5.89E+05,0,1,3
19,1,0,1,1,0,2,89428,0,1.31E+05,5.56E+05,0,1,3
19,1,0,1,1,0,2,89428,0,2.78E+05,5.40E+05,0,1,3
19,1,0,1,1,0,2,1.79E+05,0,6.54E+05,6.54E+05,0,1,3
19,1,0,1,1,0,2,8942.8,0,16354,65417,0,2,3
19,1,0,1,1,0,2,53657,0,2.13E+05,2.45E+05,0,2,3
19,1,0,1,1,0,2,26828,0,1.80E+05,32708,0,2,3
19,1,0,1,1,0,2,89428,0,2.29E+05,2.94E+05,0,2,3
19,1,0,1,1,0,2,1.16E+05,0,2.62E+05,5.72E+05,0,2,3
19,1,0,1,1,0,2,80485,0,1.47E+05,2.62E+05,0,2,3
19,1,0,1,1,0,3,44714,0,0,0,0,1,3
19,1,0,1,1,0,3,2.68E+05,0,0,16354,0,1,3
19,1,0,1,1,0,3,71543,0,0,49063,0,1,3
19,1,0,1,1,0,3,4.47E+05,0,5.89E+05,4.09E+05,0,1,3
19,1,0,1,1,0,3,3.58E+05,0,49063,3.27E+05,0,1,3
19,1,0,1,1,0,3,44714,0,0,16354,0,1,3
19,1,0,1,1,0,3,17886,0,0,16354,0,2,3
19,1,0,1,1,0,3,2.24E+05,0,0,0,0,2,3
19,1,0,1,1,0,3,26828,0,0,0,0,2,3
19,1,0,1,1,0,3,2.68E+05,0,49063,16354,0,2,3
19,1,0,1,1,0,3,4.11E+05,0,2.45E+05,16354,0,2,3
19,1,0,1,1,0,3,17886,0,0,16354,0,2,3
19,1,0,1,1,0,4,5.37E+05,0,0,2.45E+05,0,1,3
19,1,0,1,1,0,4,5.37E+05,0,1.80E+05,4.91E+05,0,1,3
19,1,0,1,1,0,4,1.79E+05,0,0,1.14E+05,0,1,3
19,1,0,1,1,0,4,3.58E+05,0,16354,2.29E+05,0,1,3
19,1,0,1,1,0,4,4.47E+05,0,16354,8.18E+05,0,1,3
19,1,0,1,1,0,4,4.47E+05,0,16354,2.13E+05,0,1,3
19,1,0,1,1,0,4,26828,0,0,32708,0,2,3
19,1,0,1,1,0,4,1.61E+05,0,0,0,0,2,3
19,1,0,1,1,0,4,0,0,0,0,0,2,3
19,1,0,1,1,0,4,1.79E+05,0,16354,16354,0,2,3
19,1,0,1,1,0,4,89428,0,16354,16354,0,2,3
19,1,0,1,1,0,4,26828,0,0,0,0,2,3
20,1,0,1,0,1,1,3.13E+05,0,2.13E+05,0,1.96E+05,1,3
20,1,0,1,0,1,1,2.24E+05,0,16354,0,1.96E+05,1,3
20,1,0,1,0,1,1,62600,0,16354,0,3.14E+05,1,3
20,1,0,1,0,1,1,3.13E+05,0,65417,0,47052,1,3
20,1,0,1,0,1,1,4.02E+05,0,2.45E+05,0,5.49E+05,1,3
20,1,0,1,0,1,1,0,0,0,0,7842.1,1,3
20,1,0,1,0,1,1,53657,0,0,0,86263,2,3
20,1,0,1,0,1,1,1.52E+05,0,65417,0,2.35E+05,2,3
20,1,0,1,0,1,1,1.79E+05,0,16354,0,1.73E+05,2,3
20,1,0,1,0,1,1,1.61E+05,0,81771,0,1.18E+05,2,3
20,1,0,1,0,1,1,2.24E+05,0,32708,0,1.96E+05,2,3
20,1,0,1,0,1,1,0,0,0,0,0,2,3
20,1,0,1,0,1,2,1.79E+05,0,5.07E+05,0,7.06E+05,1,3
20,1,0,1,0,1,2,1.34E+05,0,65417,0,3.22E+05,1,3
20,1,0,1,0,1,2,71543,0,16354,0,1.73E+05,1,3
20,1,0,1,0,1,2,62600,0,16354,0,1.96E+05,1,3
20,1,0,1,0,1,2,44714,0,98125,0,1.25E+05,1,3
20,1,0,1,0,1,2,71543,0,2.45E+05,0,86263,1,3
20,1,0,1,0,1,2,35771,0,81771,0,94105,2,3
20,1,0,1,0,1,2,44714,0,65417,0,54894,2,3
20,1,0,1,0,1,2,62600,0,4.09E+05,0,7842.1,2,3
20,1,0,1,0,1,2,26828,0,65417,0,7842.1,2,3
20,1,0,1,0,1,2,17886,0,1.31E+05,0,54894,2,3
20,1,0,1,0,1,2,71543,0,4.91E+05,0,1.41E+05,2,3
20,1,0,1,0,1,3,5.37E+05,0,9.81E+05,0,7.06E+05,1,3
20,1,0,1,0,1,3,71543,0,0,0,62737,1,3
20,1,0,1,0,1,3,2.86E+05,0,16354,0,1.41E+05,1,3
20,1,0,1,0,1,3,4.47E+05,0,16354,0,1.80E+05,1,3
20,1,0,1,0,1,3,3.22E+05,0,3.27E+05,0,3.14E+05,1,3
20,1,0,1,0,1,3,3.13E+05,0,16354,0,1.18E+05,1,3
20,1,0,1,0,1,3,5.37E+05,0,1.31E+05,0,1.25E+05,2,3
20,1,0,1,0,1,3,1.16E+05,0,0,0,54894,2,3
20,1,0,1,0,1,3,3.13E+05,0,16354,0,3.53E+05,2,3
20,1,0,1,0,1,3,1.43E+05,0,0,0,31368,2,3
20,1,0,1,0,1,3,1.25E+05,0,0,0,78421,2,3
20,1,0,1,0,1,3,5.37E+05,0,98125,0,5.10E+05,2,3
20,1,0,1,0,1,4,3.58E+05,0,16354,0,1.57E+05,1,3
20,1,0,1,0,1,4,5.37E+05,0,65417,0,1.96E+05,1,3
20,1,0,1,0,1,4,53657,0,0,0,39210,1,3
20,1,0,1,0,1,4,5.37E+05,0,65417,0,2.35E+05,1,3
20,1,0,1,0,1,4,2.15E+05,0,32708,0,62737,1,3
20,1,0,1,0,1,4,4.47E+05,0,0,0,54894,1,3
20,1,0,1,0,1,4,2.68E+05,0,0,0,1.02E+05,2,3
20,1,0,1,0,1,4,26828,0,0,0,31368,2,3
20,1,0,1,0,1,4,5.37E+05,0,1.64E+05,0,1.41E+05,2,3
20,1,0,1,0,1,4,80485,0,16354,0,0,2,3
20,1,0,1,0,1,4,1.34E+05,0,0,0,78421,2,3
20,1,0,1,0,1,4,2.24E+05,0,0,0,1.49E+05,2,3
21,1,0,0,1,1,1,3.58E+05,0,0,1.14E+05,6.27E+05,1,3
21,1,0,0,1,1,1,3.58E+05,0,0,49063,1.80E+05,1,3
21,1,0,0,1,1,1,3.58E+05,0,0,1.47E+05,3.14E+05,1,3
21,1,0,0,1,1,1,3.58E+05,0,0,1.14E+05,3.92E+05,1,3
21,1,0,0,1,1,1,1.79E+05,0,0,1.80E+05,39210,1,3
21,1,0,0,1,1,1,3.58E+05,0,0,65417,4.71E+05,1,3
21,1,0,0,1,1,1,3.58E+05,0,0,49063,2.35E+05,2,3
21,1,0,0,1,1,1,1.79E+05,0,0,65417,86263,2,3
21,1,0,0,1,1,1,3.13E+05,0,0,16354,1.96E+05,2,3
