# combo#,LP(1/0),LB(1/0),AP(1/0),AT(1/0),AO(1/0),expt_date,LP(abund),LB(abund),AP(abund),AT(abund),AO(abund),M/F,#_sp
27,1,1,1,0,1,1,1.79E+05,44530,98125,0,62737,2,4
27,1,1,1,0,1,1,1.52E+05,1.00E+05,16354,0,1.80E+05,2,4
27,1,1,1,0,1,1,17886,1.11E+05,49063,0,2.04E+05,2,4
27,1,1,1,0,1,1,1.34E+05,44530,2.78E+05,0,1.65E+05,2,4
27,1,1,1,0,1,2,53657,66796,5.72E+05,0,3.14E+05,1,4
27,1,1,1,0,1,2,44714,33398,16354,0,3.14E+05,1,4
27,1,1,1,0,1,2,53657,33398,0,0,1.73E+05,1,4
27,1,1,1,0,1,2,2.06E+05,1.22E+05,1.80E+05,0,1.96E+05,1,4
27,1,1,1,0,1,2,2.68E+05,66796,98125,0,2.43E+05,1,4
27,1,1,1,0,1,2,44714,55663,32708,0,1.57E+05,1,4
27,1,1,1,0,1,2,1.79E+05,22265,16354,0,78421,2,4
27,1,1,1,0,1,2,98371,22265,0,0,1.57E+05,2,4
27,1,1,1,0,1,2,17886,0,32708,0,39210,2,4
27,1,1,1,0,1,2,0,22265,65417,0,86263,2,4
27,1,1,1,0,1,2,80485,66796,3.93E+05,0,1.18E+05,2,4
27,1,1,1,0,1,2,1.07E+05,55663,32708,0,2.35E+05,2,4
27,1,1,1,0,1,3,5.37E+05,33398,16354,0,2.35E+05,1,4
27,1,1,1,0,1,3,2.24E+05,4.45E+05,16354,0,78421,1,4
27,1,1,1,0,1,3,3.13E+05,3.34E+05,0,0,4.71E+05,1,4
27,1,1,1,0,1,3,1.16E+05,3.90E+05,0,0,3.92E+05,1,4
27,1,1,1,0,1,3,1.07E+05,2.34E+05,0,0,31368,1,4
27,1,1,1,0,1,3,1.79E+05,5.57E+05,32708,0,2.04E+05,1,4
27,1,1,1,0,1,3,89428,1.56E+05,0,0,31368,2,4
27,1,1,1,0,1,3,1.79E+05,5.57E+05,16354,0,1.41E+05,2,4
27,1,1,1,0,1,3,2.59E+05,4.45E+05,0,0,1.49E+05,2,4
27,1,1,1,0,1,3,53657,2.78E+05,0,0,23526,2,4
27,1,1,1,0,1,3,1.34E+05,4.45E+05,0,0,15684,2,4
27,1,1,1,0,1,3,3.67E+05,5.57E+05,0,0,1.96E+05,2,4
27,1,1,1,0,1,4,1.52E+05,1.45E+05,16354,0,70579,1,4
27,1,1,1,0,1,4,4.47E+05,3.45E+05,16354,0,2.35E+05,1,4
27,1,1,1,0,1,4,3.58E+05,66796,0,0,78421,1,4
27,1,1,1,0,1,4,2.68E+05,55663,0,0,1.02E+05,1,4
27,1,1,1,0,1,4,2.68E+05,11133,0,0,39210,1,4
27,1,1,1,0,1,4,5.37E+05,1.22E+05,32708,0,78421,1,4
27,1,1,1,0,1,4,2.24E+05,0,32708,0,94105,2,4
27,1,1,1,0,1,4,4.47E+05,1.78E+05,3.27E+05,0,70579,2,4
27,1,1,1,0,1,4,1.34E+05,0,49063,0,62737,2,4
27,1,1,1,0,1,4,1.79E+05,1.56E+05,1.31E+05,0,86263,2,4
27,1,1,1,0,1,4,1.79E+05,0,0,0,62737,2,4
27,1,1,1,0,1,4,2.68E+05,0,0,0,86263,2,4
28,1,1,0,1,1,1,1.79E+05,89061,0,49063,5.49E+05,1,4
28,1,1,0,1,1,1,3.58E+05,89061,0,1.14E+05,3.14E+05,1,4
28,1,1,0,1,1,1,3.58E+05,44530,0,16354,4.71E+05,1,4
28,1,1,0,1,1,1,4.47E+05,0,0,0,1.57E+05,1,4
28,1,1,0,1,1,1,5.37E+05,1.00E+05,0,98125,2.12E+05,1,4
28,1,1,0,1,1,1,3.58E+05,1.34E+05,0,16354,94105,1,4
28,1,1,0,1,1,1,2.24E+05,33398,0,32708,86263,2,4
28,1,1,0,1,1,1,3.13E+05,0,0,49063,3.14E+05,2,4
28,1,1,0,1,1,1,1.79E+05,11133,0,32708,94105,2,4
28,1,1,0,1,1,1,3.13E+05,55663,0,1.80E+05,5.49E+05,2,4
28,1,1,0,1,1,1,1.07E+05,33398,0,16354,4.71E+05,2,4
28,1,1,0,1,1,1,2.68E+05,22265,0,98125,5.49E+05,2,4
28,1,1,0,1,1,2,1.34E+05,66796,0,32708,4.71E+05,1,4
28,1,1,0,1,1,2,1.07E+05,22265,0,1.80E+05,3.92E+05,1,4
28,1,1,0,1,1,2,2.06E+05,33398,0,49063,4.71E+05,1,4
28,1,1,0,1,1,2,1.07E+05,0,0,49063,3.14E+05,1,4
28,1,1,0,1,1,2,98371,22265,0,3.27E+05,1.96E+05,1,4
28,1,1,0,1,1,2,1.79E+05,33398,0,3.43E+05,1.96E+05,1,4
28,1,1,0,1,1,2,1.07E+05,33398,0,1.80E+05,1.57E+05,2,4
28,1,1,0,1,1,2,1.07E+05,22265,0,1.14E+05,3.14E+05,2,4
28,1,1,0,1,1,2,1.07E+05,89061,0,2.62E+05,1.96E+05,2,4
28,1,1,0,1,1,2,53657,1.22E+05,0,49063,2.35E+05,2,4
28,1,1,0,1,1,2,1.25E+05,0,0,65417,1.25E+05,2,4
28,1,1,0,1,1,2,1.07E+05,0,0,32708,94105,2,4
28,1,1,0,1,1,3,2.68E+05,4.45E+05,0,81771,1.73E+05,1,4
28,1,1,0,1,1,3,71543,4.45E+05,0,16354,1.33E+05,1,4
28,1,1,0,1,1,3,17886,1.67E+05,0,0,31368,1,4
28,1,1,0,1,1,3,2.77E+05,4.45E+05,0,16354,3.61E+05,1,4
28,1,1,0,1,1,3,26828,1.67E+05,0,16354,78421,1,4
28,1,1,0,1,1,3,80485,1.89E+05,0,0,39210,1,4
28,1,1,0,1,1,3,98371,4.45E+05,0,0,1.25E+05,2,4
28,1,1,0,1,1,3,80485,3.90E+05,0,0,15684,2,4
28,1,1,0,1,1,3,5.37E+05,2.34E+05,0,0,4.71E+05,2,4
28,1,1,0,1,1,3,3.13E+05,3.90E+05,0,0,2.74E+05,2,4
28,1,1,0,1,1,3,53657,2.89E+05,0,0,31368,2,4
28,1,1,0,1,1,3,2.06E+05,3.34E+05,0,0,3.14E+05,2,4
28,1,1,0,1,1,4,3.58E+05,2.23E+05,0,81771,1.18E+05,1,4
28,1,1,0,1,1,4,3.13E+05,11133,0,98125,62737,1,4
28,1,1,0,1,1,4,1.61E+05,66796,0,1.96E+05,1.49E+05,1,4
28,1,1,0,1,1,4,1.79E+05,1.45E+05,0,81771,39210,1,4
28,1,1,0,1,1,4,1.79E+05,66796,0,1.80E+05,94105,1,4
28,1,1,0,1,1,4,2.24E+05,77928,0,1.96E+05,94105,1,4
28,1,1,0,1,1,4,3.58E+05,11133,0,1.64E+05,1.96E+05,2,4
28,1,1,0,1,1,4,17886,0,0,32708,1.02E+05,2,4
28,1,1,0,1,1,4,1.70E+05,55663,0,98125,2.35E+05,2,4
28,1,1,0,1,1,4,1.16E+05,22265,0,1.64E+05,47052,2,4
28,1,1,0,1,1,4,4.47E+05,89061,0,1.14E+05,1.18E+05,2,4
28,1,1,0,1,1,4,4.02E+05,77928,0,1.47E+05,23526,2,4
29,1,0,1,1,1,1,1.07E+05,0,0,49063,1.96E+05,1,4
29,1,0,1,1,1,1,71543,0,0,81771,1.80E+05,1,4
29,1,0,1,1,1,1,2.24E+05,0,0,1.31E+05,1.80E+05,1,4
29,1,0,1,1,1,1,4.47E+05,0,0,16354,3.14E+05,1,4
29,1,0,1,1,1,1,2.24E+05,0,0,65417,2.51E+05,1,4
29,1,0,1,1,1,1,1.43E+05,0,0,32708,3.14E+05,1,4
29,1,0,1,1,1,1,3.13E+05,0,0,98125,2.35E+05,2,4
29,1,0,1,1,1,1,2.86E+05,0,0,65417,2.27E+05,2,4
29,1,0,1,1,1,1,1.34E+05,0,0,2.45E+05,1.57E+05,2,4
29,1,0,1,1,1,1,89428,0,0,98125,1.10E+05,2,4
29,1,0,1,1,1,1,1.34E+05,0,0,32708,1.25E+05,2,4
29,1,0,1,1,1,1,0,0,0,16354,4.71E+05,2,4
29,1,0,1,1,1,2,1.34E+05,0,1.64E+05,49063,4.71E+05,1,4
29,1,0,1,1,1,2,2.06E+05,0,5.23E+05,49063,4.71E+05,1,4
29,1,0,1,1,1,2,1.34E+05,0,6.54E+05,1.96E+05,3.92E+05,1,4
29,1,0,1,1,1,2,1.07E+05,0,0,49063,1.57E+05,1,4
29,1,0,1,1,1,2,1.61E+05,0,16354,2.78E+05,1.96E+05,1,4
29,1,0,1,1,1,2,1.34E+05,0,65417,49063,2.51E+05,1,4
29,1,0,1,1,1,2,1.07E+05,0,16354,32708,1.96E+05,2,4
29,1,0,1,1,1,2,1.79E+05,0,3.60E+05,2.62E+05,1.96E+05,2,4
29,1,0,1,1,1,2,80485,0,32708,98125,1.02E+05,2,4
29,1,0,1,1,1,2,2.06E+05,0,49063,2.94E+05,1.96E+05,2,4
29,1,0,1,1,1,2,44714,0,16354,2.62E+05,1.33E+05,2,4
29,1,0,1,1,1,2,71543,0,16354,1.64E+05,94105,2,4
29,1,0,1,1,1,3,5.37E+05,0,0,1.31E+05,3.76E+05,1,4
29,1,0,1,1,1,3,5.37E+05,0,0,16354,1.96E+05,1,4
29,1,0,1,1,1,3,2.68E+05,0,0,32708,94105,1,4
29,1,0,1,1,1,3,5.37E+05,0,0,0,1.02E+05,1,4
29,1,0,1,1,1,3,2.15E+05,0,0,0,1.65E+05,1,4
29,1,0,1,1,1,3,3.58E+05,0,16354,0,1.02E+05,1,4
29,1,0,1,1,1,3,3.13E+05,0,16354,0,1.02E+05,2,4
29,1,0,1,1,1,3,3.40E+05,0,0,0,2.74E+05,2,4
29,1,0,1,1,1,3,2.24E+05,0,0,0,1.57E+05,2,4
29,1,0,1,1,1,3,3.58E+05,0,0,0,1.65E+05,2,4
29,1,0,1,1,1,3,80485,0,0,32708,47052,2,4
29,1,0,1,1,1,3,2.24E+05,0,0,16354,78421,2,4
29,1,0,1,1,1,4,80485,0,0,49063,62737,1,4
29,1,0,1,1,1,4,2.68E+05,0,65417,1.31E+05,1.57E+05,1,4
29,1,0,1,1,1,4,4.47E+05,0,0,1.96E+05,2.20E+05,1,4
29,1,0,1,1,1,4,2.24E+05,0,16354,32708,39210,1,4
29,1,0,1,1,1,4,3.58E+05,0,16354,0,4.71E+05,1,4
29,1,0,1,1,1,4,3.13E+05,0,0,1.47E+05,3.14E+05,1,4
29,1,0,1,1,1,4,17886,0,0,49063,0,2,4
29,1,0,1,1,1,4,1.79E+05,0,16354,32708,15684,2,4
29,1,0,1,1,1,4,26828,0,0,98125,15684,2,4
29,1,0,1,1,1,4,1.34E+05,0,16354,81771,54894,2,4
29,1,0,1,1,1,4,2.24E+05,0,0,49063,0,2,4
29,1,0,1,1,1,4,1.25E+05,0,0,65417,70579,2,4
30,0,1,1,1,1,1,0,5.57E+05,32708,49063,1.80E+05,1,4
30,0,1,1,1,1,1,0,6.68E+05,49063,49063,2.27E+05,1,4
30,0,1,1,1,1,1,0,4.45E+05,32708,65417,2.27E+05,1,4
30,0,1,1,1,1,1,0,1.56E+05,49063,65417,2.43E+05,1,4
30,0,1,1,1,1,1,0,4.45E+05,32708,98125,1.18E+05,1,4
30,0,1,1,1,1,1,0,3.34E+05,0,16354,78421,1,4
30,0,1,1,1,1,1,0,4.45E+05,0,32708,2.43E+05,2,4
30,0,1,1,1,1,1,0,5.57E+05,0,49063,1.73E+05,2,4
30,0,1,1,1,1,1,0,11133,49063,16354,1.10E+05,2,4
30,0,1,1,1,1,1,0,6.68E+05,98125,98125,1.88E+05,2,4
30,0,1,1,1,1,1,0,2.23E+05,16354,1.31E+05,3.92E+05,2,4
30,0,1,1,1,1,1,0,5.57E+05,1.14E+05,0,2.35E+05,2,4
30,0,1,1,1,1,2,0,0,16354,16354,1.96E+05,1,4
30,0,1,1,1,1,2,0,1.67E+05,6.54E+05,0,4.71E+05,1,4
30,0,1,1,1,1,2,0,1.34E+05,16354,0,3.92E+05,1,4
30,0,1,1,1,1,2,0,1.34E+05,49063,0,2.74E+05,1,4
30,0,1,1,1,1,2,0,1.34E+05,49063,0,3.14E+05,1,4
30,0,1,1,1,1,2,0,0,0,0,1.57E+05,1,4
30,0,1,1,1,1,2,0,1.34E+05,49063,0,1.73E+05,2,4
30,0,1,1,1,1,2,0,1.34E+05,16354,0,1.96E+05,2,4
30,0,1,1,1,1,2,0,1.00E+05,16354,0,1.65E+05,2,4
30,0,1,1,1,1,2,0,55663,16354,0,1.57E+05,2,4
30,0,1,1,1,1,2,0,0,0,0,70579,2,4
30,0,1,1,1,1,2,0,2.56E+05,3.43E+05,2.62E+05,70579,2,4
30,0,1,1,1,1,3,0,3.34E+05,16354,0,1.73E+05,1,4
30,0,1,1,1,1,3,0,4.45E+05,0,0,70579,1,4
30,0,1,1,1,1,3,0,3.34E+05,0,0,31368,1,4
30,0,1,1,1,1,3,0,3.34E+05,81771,1.96E+05,1.57E+05,1,4
30,0,1,1,1,1,3,0,3.34E+05,0,0,62737,1,4
30,0,1,1,1,1,3,0,4.45E+05,0,0,86263,1,4
30,0,1,1,1,1,3,0,4.45E+05,8.18E+05,32708,54894,2,4
30,0,1,1,1,1,3,0,5.57E+05,16354,0,1.33E+05,2,4
30,0,1,1,1,1,3,0,4.45E+05,0,0,1.96E+05,2,4
30,0,1,1,1,1,3,0,3.34E+05,16354,0,70579,2,4
30,0,1,1,1,1,3,0,4.45E+05,32708,32708,78421,2,4
30,0,1,1,1,1,3,0,3.34E+05,1.31E+05,0,2.35E+05,2,4
30,0,1,1,1,1,4,0,6.68E+05,49063,1.47E+05,2.35E+05,1,4
30,0,1,1,1,1,4,0,6.68E+05,16354,98125,94105,1,4
30,0,1,1,1,1,4,0,4.45E+05,2.13E+05,5.72E+05,1.57E+05,1,4
30,0,1,1,1,1,4,0,5.57E+05,32708,98125,1.02E+05,1,4
30,0,1,1,1,1,4,0,2.78E+05,16354,81771,62737,1,4
30,0,1,1,1,1,4,0,2.23E+05,0,1.80E+05,1.02E+05,1,4
30,0,1,1,1,1,4,0,3.90E+05,0,2.45E+05,2.35E+05,2,4
30,0,1,1,1,1,4,0,2.78E+05,16354,81771,62737,2,4
30,0,1,1,1,1,4,0,1.11E+05,0,65417,39210,2,4
30,0,1,1,1,1,4,0,1.34E+05,16354,98125,1.02E+05,2,4
30,0,1,1,1,1,4,0,6.68E+05,3.76E+05,3.60E+05,0,2,4
30,0,1,1,1,1,4,0,2.23E+05,0,2.94E+05,15684,2,4
31,1,1,1,1,1,1,2.24E+05,1.00E+05,32708,81771,3.29E+05,1,5
31,1,1,1,1,1,1,2.68E+05,3.34E+05,5.72E+05,81771,3.14E+05,1,5
31,1,1,1,1,1,1,1.79E+05,1.00E+05,65417,81771,3.92E+05,1,5
31,1,1,1,1,1,1,1.34E+05,1.78E+05,16354,1.31E+05,1.49E+05,1,5
31,1,1,1,1,1,1,1.79E+05,44530,0,98125,1.41E+05,1,5
31,1,1,1,1,1,1,1.34E+05,22265,32708,3.43E+05,3.14E+05,1,5
31,1,1,1,1,1,1,8942.8,11133,0,16354,2.51E+05,2,5
31,1,1,1,1,1,1,44714,0,49063,0,1.96E+05,2,5
31,1,1,1,1,1,1,1.34E+05,66796,2.62E+05,32708,1.25E+05,2,5
31,1,1,1,1,1,1,2.68E+05,0,81771,1.31E+05,3.22E+05,2,5
31,1,1,1,1,1,1,26828,0,16354,1.31E+05,3.92E+05,2,5
31,1,1,1,1,1,1,1.79E+05,0,49063,32708,1.33E+05,2,5
31,1,1,1,1,1,2,1.34E+05,33398,0,49063,4.71E+05,1,5
31,1,1,1,1,1,2,1.07E+05,0,0,81771,3.92E+05,1,5
31,1,1,1,1,1,2,71543,0,16354,65417,1.80E+05,1,5
31,1,1,1,1,1,2,71543,33398,16354,81771,1.41E+05,1,5
31,1,1,1,1,1,2,1.34E+05,33398,16354,1.31E+05,2.74E+05,1,5
31,1,1,1,1,1,2,1.34E+05,33398,3.27E+05,49063,3.53E+05,1,5
31,1,1,1,1,1,2,1.34E+05,33398,1.80E+05,1.31E+05,1.57E+05,2,5
31,1,1,1,1,1,2,2.06E+05,0,49063,16354,3.14E+05,2,5
31,1,1,1,1,1,2,2.06E+05,66796,3.43E+05,0,2.35E+05,2,5
31,1,1,1,1,1,2,1.79E+05,55663,6.54E+05,49063,1.96E+05,2,5
31,1,1,1,1,1,2,53657,55663,16354,1.31E+05,1.41E+05,2,5
31,1,1,1,1,1,2,53657,33398,16354,32708,1.41E+05,2,5
31,1,1,1,1,1,3,5.37E+05,3.34E+05,16354,0,4.71E+05,1,5
31,1,1,1,1,1,3,2.24E+05,6.68E+05,0,0,7842.1,1,5
31,1,1,1,1,1,3,4.47E+05,2.78E+05,16354,0,2.35E+05,1,5
31,1,1,1,1,1,3,5.37E+05,4.45E+05,16354,16354,2.35E+05,1,5
31,1,1,1,1,1,3,5.37E+05,4.45E+05,81771,0,1.80E+05,1,5
31,1,1,1,1,1,3,98371,2.45E+05,0,0,4.71E+05,1,5
31,1,1,1,1,1,3,26828,2.56E+05,0,0,15684,2,5
31,1,1,1,1,1,3,71543,4.45E+05,0,0,15684,2,5
31,1,1,1,1,1,3,3.58E+05,66796,32708,0,5.49E+05,2,5
31,1,1,1,1,1,3,1.70E+05,4.45E+05,65417,16354,1.57E+05,2,5
31,1,1,1,1,1,3,2.68E+05,3.34E+05,49063,0,2.74E+05,2,5
31,1,1,1,1,1,3,1.97E+05,3.34E+05,0,32708,1.02E+05,2,5
31,1,1,1,1,1,4,1.79E+05,11133,16354,1.64E+05,86263,1,5
31,1,1,1,1,1,4,1.34E+05,33398,16354,81771,47052,1,5
31,1,1,1,1,1,4,3.58E+05,77928,0,1.96E+05,1.57E+05,1,5
31,1,1,1,1,1,4,71543,0,0,1.31E+05,78421,1,5
31,1,1,1,1,1,4,80485,11133,0,32708,70579,1,5
31,1,1,1,1,1,4,1.16E+05,66796,0,32708,86263,1,5
31,1,1,1,1,1,4,1.16E+05,11133,0,81771,1.25E+05,2,5
31,1,1,1,1,1,4,2.24E+05,0,16354,1.31E+05,86263,2,5
31,1,1,1,1,1,4,8942.8,0,0,16354,39210,2,5
31,1,1,1,1,1,4,62600,22265,16354,1.80E+05,15684,2,5
31,1,1,1,1,1,4,3.58E+05,66796,49063,98125,2.35E+05,2,5
31,1,1,1,1,1,4,2.68E+05,66796,0,1.47E+05,1.96E+05,2,5
32,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,0,0,0,0,1,0,0,0,0,0,2,0
32,0,0,0,0,0,1,0,0,0,0,0,2,0
32,0,0,0,0,0,1,0,0,0,0,0,2,0
32,0,0,0,0,0,1,0,0,0,0,0,2,0
32,0,0,0,0,0,1,0,0,0,0,0,2,0
32,0,0,0,0,0,1,0,0,0,0,0,2,0
32,0,0,0,0,0,2,0,0,0,0,0,1,0
32,0,0,0,0,0,2,0,0,0,0,0,1,0
32,0,0,0,0,0,2,0,0,0,0,0,1,0
32,0,0,0,0,0,2,0,0,0,0,0,1,0
32,0,0,0,0,0,2,0,0,0,0,0,1,0
32,0,0,0,0,0,2,0,0,0,0,0,1,0
32,0,0,0,0,0,2,0,0,0,0,0,2,0
32,0,0,0,0,0,2,0,0,0,0,0,2,0
32,0,0,0,0,0,2,0,0,0,0,0,2,0
32,0,0,0,0,0,2,0,0,0,0,0,2,0
32,0,0,0,0,0,2,0,0,0,0,0,2,0
32,0,0,0,0,0,2,0,0,0,0,0,2,0
32,0,0,0,0,0,3,0,0,0,0,0,1,0
32,0,0,0,0,0,3,0,0,0,0,0,1,0
32,0,0,0,0,0,3,0,0,0,0,0,1,0
32,0,0,0,0,0,3,0,0,0,0,0,1,0
32,0,0,0,0,0,3,0,0,0,0,0,1,0
32,0,0,0,0,0,3,0,0,0,0,0,1,0
32,0,0,0,0,0,3,0,0,0,0,0,2,0
32,0,0,0,0,0,3,0,0,0,0,0,2,0
32,0,0,0,0,0,3,0,0,0,0,0,2,0
32,0,0,0,0,0,3,0,0,0,0,0,2,0
32,0,0,0,0,0,3,0,0,0,0,0,2,0
32,0,0,0,0,0,3,0,0,0,0,0,2,0
32,0,0,0,0,0,4,0,0,0,0,0,1,0
32,0,0,0,0,0,4,0,0,0,0,0,1,0
32,0,0,0,0,0,4,0,0,0,0,0,1,0
32,0,0,0,0,0,4,0,0,0,0,0,1,0
32,0,0,0,0,0,4,0,0,0,0,0,1,0
32,0,0,0,0,0,4,0,0,0,0,0,1,0
32,0,0,0,0,0,4,0,0,0,0,0,2,0
32,0,0,0,0,0,4,0,0,0,0,0,2,0
32,0,0,0,0,0,4,0,0,0,0,0,2,0
32,0,0,0,0,0,4,0,0,0,0,0,2,0
32,0,0,0,0,0,4,0,0,0,0,0,2,0
32,0,0,0,0,0,4,0,0,0,0,0,2,0